,AMF_diversity,pred_climate_current,AbsResidual,latitude,longitude
0,0,1.228804588317871,1.228804588317871,8.337500000000006,-82.2375
1,0,2.397104501724243,2.397104501724243,17.162499999999994,-96.6375
2,0,2.96225905418396,2.96225905418396,19.170833333333334,-97.30416666666667
3,0,6.739337921142578,6.739337921142578,22.19583333333334,-102.60416666666667
4,1,1.8673644065856934,0.8673644065856934,29.454166666666666,79.22916666666669
5,1,1.8753001689910889,0.8753001689910889,29.495833333333337,79.13749999999999
6,0.5,3.720033645629883,3.220033645629883,46.770833333333336,130.42916666666667
7,0,4.239621162414551,4.239621162414551,50.25416666666667,127.46249999999998
8,0,2.0376181602478027,2.0376181602478027,47.7875,133.62916666666666
9,0,2.025693655014038,2.025693655014038,48.02916666666667,133.33749999999998
10,4.666666666666667,7.734211444854736,3.0675447781880694,22.64583333333333,-100.42083333333333
11,61.125,14.543196678161621,46.58180332183838,31.354166666666664,31.354166666666657
12,5.223999977111816,1.919865369796753,3.3041346073150635,-9.445833333333326,147.3458333333333
13,7.945000076293946,2.1466639041900635,5.798336172103882,-9.4375,147.37916666666666
14,0.5,0.7659063935279846,0.2659063935279846,-7.30416666666666,147.1125
15,10.49899959564209,2.8038294315338135,7.695170164108276,-27.137500000000003,-55.420833333333334
16,39.45000076293945,3.5723156929016113,35.87768507003784,-27.10416666666667,-55.3125
17,17.79966672261556,2.5578651428222656,15.241801579793293,-26.995833333333337,-55.2375
18,17.5,2.90824556350708,14.59175443649292,-25.870833333333337,-54.179166666666674
19,36,3.615567445755005,32.384432554244995,-25.85416666666667,-53.929166666666674
20,23.550000190734863,3.4439802169799805,20.106019973754883,-25.83749999999999,-53.929166666666674
21,3.5,3.078810214996338,0.4211897850036621,-25.829166666666666,-53.929166666666674
22,38,3.568560838699341,34.43143916130066,-25.795833333333334,-53.97083333333333
23,0.6666666666666666,1.472684383392334,0.8060177167256674,-16.10416666666667,145.44583333333333
24,1,1.0769679546356201,0.07696795463562012,-3.9791666666666714,-73.42916666666667
25,1.25,1.450579047203064,0.20057904720306396,-17.120833333333337,145.62916666666666
26,0,1.1795196533203125,1.1795196533203125,-17.10416666666667,145.6125
27,0,1.182073712348938,1.182073712348938,-17.09583333333333,145.62083333333334
28,0,1.2546316385269165,1.2546316385269165,10.354166666666671,-61.27083333333333
29,0,1.2739953994750977,1.2739953994750977,10.379166666666663,-61.28750000000001
30,0,1.390824794769287,1.390824794769287,10.379166666666663,-61.27916666666667
31,0,0.9039238095283508,0.9039238095283508,10.462500000000006,-61.09583333333333
32,0,1.0057252645492554,1.0057252645492554,10.470833333333331,-61.09583333333333
33,0,1.0361312627792358,1.0361312627792358,10.479166666666671,-61.1125
34,0,1.0651029348373413,1.0651029348373413,10.479166666666671,-61.09583333333333
35,2,1.6963307857513428,0.3036692142486572,-21.162499999999994,149.1125
36,0,4.511241436004639,4.511241436004639,-25.0625,46.87083333333334
37,1,3.2338998317718506,2.2338998317718506,-24.987499999999997,46.929166666666674
38,1,2.4925644397735596,1.4925644397735596,-24.954166666666666,47.00416666666666
39,0,1.0287491083145142,1.0287491083145142,-24.77916666666667,47.17083333333332
40,0,1.012166142463684,1.012166142463684,-24.754166666666663,46.85416666666666
41,0,0.9322509765625,0.9322509765625,-24.745833333333337,46.85416666666666
42,1.6666666666666667,3.01090145111084,1.344234784444173,-22.537499999999994,45.37083333333334
43,1,1.1779224872589111,0.17792248725891113,-18.912499999999994,47.92083333333332
44,0,1.2875280380249023,1.2875280380249023,-17.02916666666667,145.58749999999998
