sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Pixel_DistanceToNOCentroid,Pixel_DistanceToNWCentroid,Pixel_DistanceToSOCentroid,Pixel_DistanceToSWCentroid,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,CV_Fold_Random,CV_Fold_Spatial
S5204,943.0,18.4999593600014,601.349243164063,201.483502671091,44.8050117492676,0,642.0,-900.0,3294.0,0.884688973426819,0.394872277975082,1066.0,2.69072437286377,-2.0625,0.0,0.0,122.768714904785,5166.296875,200.0,45.5882263183594,170.737442016602,56.6005821228027,8609.7021484375,2387.087890625,11392.818359375,17615.431640625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,14.9969997406006,54.6708335876465,-119.995834350586,5,7
S3609,669.0,64.5,575.2333984375,187.516762441999,28.1033229827881,0,813.000000020946,3141.00000008109,922.000000023773,0.3162265122235,-0.948683738725638,0.0,0.0,0.0,0.0,1.03011238574982,17.7754669189453,4804.60009765625,134.140228271484,58.881721496582,136.617736816406,54.5458793640137,4799.658203125,6724.15087890625,15202.861328125,13278.369140625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,33.4939994812012,60.220832824707,19.5375003814697,1,10
S5570,942.0,10.5334714519995,563.04248046875,193.566623890076,56.0100059509277,0,753.0,2920.0,3863.0,0.96480005979538,0.0912412628531456,1323.5,2.2123064994812,2.25,0.0,0.0,101.495109558105,4321.5390625,200.0,44.2741317749023,152.875381469727,54.2997741699219,8724.314453125,2277.544921875,11278.205078125,17724.974609375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,53.8791656494141,-118.604164123535,6,7
S4944,922.0,26.5164175108955,593.220336914063,214.516696942001,61.2033157348633,0,884.0,3874.0,2619.0,-0.263716578483582,0.585990607738495,1097.0,1.72063374519348,2.875,0.0,0.0,100.169067382813,5081.91796875,200.0,36.0678749084473,129.343063354492,63.4152412414551,8818.63671875,2154.64404296875,11183.8828125,17847.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,53.3375015258789,-116.920829772949,7,7
S7310,986.0,85.4999881560016,1212.009765625,261.48354944538,7.90000009536743,0,473.0,818.0,2870.0,-0.912994146347046,0.407528460025787,325.0,1.71755385398865,-1.1875,0.0,10.5047092437744,78.3336868286133,8256.1640625,200.0,54.9694709777832,136.029266357422,49.9197540283203,10162.525390625,1457.90795898438,9839.9951171875,18544.611328125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0,42.4874992370606,-72.1875,2,2
S4120,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11.0,19.8291664123535,-155.304168701172,2,4
S6614,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,8.16600036621094,19.8291664123535,-155.3125,3,4
S3490,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,17.8430004119873,19.8208332061768,-155.329162597656,1,4
S961,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,9411.7763671875,1818.3349609375,10590.7431640625,18184.18359375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,11.5,48.4625015258789,-113.345832824707,8,8
S3881,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,13.4930000305176,19.8291664123535,-155.304168701172,4,4
S4396,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,14.5,19.8291664123535,-155.304168701172,5,4
S6545,1516.00012207031,209.719244551299,3178.7451171875,257.736053345296,20.5966663360596,26,473.0,3181.0,2336.0,-0.876266837120056,0.379522264003754,1057.5,14.4329137802124,5.125,0.0,0.0,231.240356445313,9875.3740234375,171.991653442383,39.1365699768066,60.4880256652832,48.6976280212402,5061.5087890625,13850.14453125,14941.009765625,6152.3740234375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,5.40416669845581,116.104164123535,6,6
S4457,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,29.9990005493164,48.4625015258789,9.46249961853027,3,3
S7537,986.0,85.4999881560016,1212.009765625,261.48354944538,7.90000009536743,0,473.0,818.0,2870.0,-0.912994146347046,0.407528460025787,325.0,1.71755385398865,-1.1875,0.0,10.5047092437744,78.3336868286133,8256.1640625,200.0,54.9694709777832,136.029266357422,49.9197540283203,10162.525390625,1457.90795898438,9839.9951171875,18544.611328125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2.5,42.4874992370606,-72.1875,4,2
S3652,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,30.4890003204346,19.8208332061768,-155.329162597656,2,4
S7110,1643.0,232.43507844166,3419.00390625,282.418567413867,29.6966495513916,0,359.0,1437.0,4118.0,-0.318124890327454,-0.908229470252991,541.5,8.32616329193115,-1.4375,0.0,0.0,137.103103637695,7955.79345703125,199.978103637695,43.3007659912109,75.1195983886719,48.2578506469727,4369.8349609375,14234.0888671875,15632.68359375,5768.43115234375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11.9809999465942,6.42083311080933,80.4208297729492,7,9
S1503,1720.0,251.5,1575.25988769531,299.500280967178,79.0,78,885.0,975.0,2714.0,0.442943423986435,-0.344434559345245,13.0,0.483259856700897,0.0625,0.0,933.463989257812,1.44924449920654,4510.39990246095,200.0,56.204948425293,12.6742420196533,60.8700141906738,3468.09912109375,12730.220703125,16534.419921875,7272.298828125,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,68.3330001831055,18.2875003814697,109.495834350586,8,9
S5371,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,17.4839992523193,19.8208332061768,-155.329162597656,3,4
S4703,950.0,30.4665276520027,532.548461914063,217.449791478004,48.9999961853027,0,646.0,1154.0,3665.0,-0.986118972301483,-0.0137710347771645,807.5,3.76091575622559,-4.5,0.0,0.0,52.4261322021484,4755.53466796875,200.0,46.5761489868164,201.474517822266,57.3732299804688,8601.9853515625,2372.40307617188,11400.5341796875,17630.115234375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,8.99600028991699,54.8125,-119.695831298828,10,7
S4006,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,32.9990005493164,48.4625015258789,9.46249961853027,5,3
S7211,2332.0,229.715648637193,274.310546875,337.798675192256,58.8815231323242,21,1492.0,3337.0,3405.0,-0.447633683681488,0.840390920639038,1381.5,21.1273193359375,6.625,0.0,0.0,2.84017777442932,527.624389648438,118.596710205078,40.7459411621094,14.2507762908936,75.4090576171875,5795.2568359375,12127.791015625,14207.2626953125,7874.72802734375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,2.0,11.7708330154419,42.654167175293,3,2
S4741,675.0,61.5,594.0966796875,170.483237206001,31.2000007629395,0,1752.0,3702.0,1481.0,-0.362642049789429,-0.748229086399078,10.0,0.237904995679855,-0.25,0.0,1.37774455547333,46.1717338562012,6544.9658203125,152.653656005859,54.0183486938477,106.629920959473,51.2729873657227,4761.7861328125,6761.2939453125,15240.7333984375,13241.2255859375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,39.640998840332,60.1375007629395,20.2708339691162,6,10
S5999,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,4405.162109375,7193.05908203125,15597.3583984375,12809.4609375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,12.4969997406006,58.2958335876465,27.2625007629395,7,2
S2944,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,9831.203125,1302.62097167969,10171.31640625,18699.8984375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,22.9990005493164,45.720832824707,-73.3708343505859,8,7
S2352,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,30.1240005493164,48.4625015258789,9.46249961853027,9,3
S6116,951.0,1.45023078038789,678.150268554688,187.450230780388,58.4033126831055,0,984.0,4004.0,3172.0,0.398788988590241,-0.916988432407379,1404.5,3.60151314735413,-0.75,0.0,0.0,102.940803527832,4993.71728515625,200.0,40.1718406677246,159.352401733398,54.5355033874512,8710.7998046875,2284.43310546875,11291.71875,17718.0859375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.0,53.9958343505859,-118.662498474121,9,7
S4118,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,17.9939994812012,19.8291664123535,-155.304168701172,9,4
S3281,1763.0,241.499719937274,1167.29895019531,323.483230522001,85.6983261108399,18,164.0,2152.0,7027.0,0.0061715585179626,-0.944514513015747,137.5,2.60465264320374,1.625,2.7751350402832,0.0,64.3203582763672,7755.4619140625,199.739562988281,66.8351211547852,19.7186641693115,57.8893280029297,9047.7841796875,14140.7392578125,10954.7353515625,5861.77978515625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,18.9990005493164,-19.0041675567627,34.1958351135254,7,10
S1375,1844.0,159.516487111693,740.287231445313,248.516487111693,80.5016708374023,73,2365.0,4380.0,1673.0,0.490232765674591,0.737358331680298,1586.5,1.00878000259399,1.0625,4.02504444122314,0.0,16.385066986084,3562.421875,198.629928588867,62.4900627136231,17.3996162414551,58.4894256591797,9974.73046875,14248.3359375,10027.7890625,5754.18310546875,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,31.1669998168945,-26.0041675567627,29.1958332061768,3,9
S2193,1260.0,37.516730037999,377.614898681641,248.499921159994,104.70002746582,48,746.0,3307.0,3786.0,0.990330457687378,0.0856757462024689,1343.0,0.904352128505707,-0.625,0.0,0.0,0.0,2077.00756835938,200.0,51.2353324890137,26.3958492279053,80.686408996582,2139.90893554688,10025.7158203125,17862.609375,9976.802734375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,34.2449989318848,42.029167175293,116.279167175293,7,3
S5597,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,8.4980001449585,19.8291664123535,-155.304168701172,10,4
S3533,1285.0,211.501210215655,2388.92333984375,296.534824371637,64.0949630737305,4,392.0,2911.0,4764.0,-0.51543915271759,0.319358289241791,370.0,9.57858085632324,-10.0,0.0,0.0,98.8995590209961,4938.458984375,194.510604858398,50.9076652526856,38.9906921386719,52.326587677002,3166.50610351563,12124.5732421875,16836.013671875,7877.94580078125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,46.9970016479492,23.1708335876465,112.529167175293,1,10
S4025,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,9831.203125,1302.62097167969,10171.31640625,18699.8984375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,29.2479991912842,45.720832824707,-73.3708343505859,10,7
S4765,1509.0,242.5,1276.19958496094,323.516710246,47.2033767700195,60,236.0,1434.0,3911.0,0.268243849277496,0.626893162727356,723.0,0.766633868217468,-0.8125,0.0,433.288330078125,93.7872009277344,16007.51953125,199.926635742188,39.5930786132813,26.9049911499023,58.9997787475586,7619.18212890625,12250.173828125,12383.337890625,7752.34619140625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,26.0,0.795833349227905,30.095832824707,8,1
S893,894.999938964844,-49.4677821404721,823.633056640625,118.515768761646,67.2916717529297,22,612.0,1251.0,2559.0,0.663252830505371,-0.468375205993652,3447.0,6.46275949478149,-2.25,0.0,0.0,0.0,2253.02221679688,134.664825439453,40.933177947998,151.949478149414,61.8024215698242,1226.82495117188,10277.822265625,18775.693359375,9724.697265625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,19.0,41.9124984741211,75.4208297729492,4,5
S2895,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,9831.203125,1302.62097167969,10171.31640625,18699.8984375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,21.9979991912842,45.720832824707,-73.3708343505859,1,7
S6200,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3.0,19.8291664123535,-155.304168701172,2,4
S2997,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15.9980001449585,19.8291664123535,-155.304168701172,3,4
S6636,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,15.496000289917,19.8208332061768,-155.329162597656,4,4
S3234,1508.0,101.416126405991,362.898620605469,298.382873619363,93.6033172607422,21,3275.0,4785.0,2969.0,-0.671952128410339,-0.739624381065369,999.5,4.59379196166992,-1.625,0.0,54.0277366638184,0.0,2196.42260742188,200.0,46.697998046875,8.65966606140137,83.125,1812.51098632813,10597.689453125,18190.009765625,9404.830078125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,13.0,38.1041679382324,109.787498474121,5,1
S4160,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,27.4860000610352,19.8208332061768,-155.329162597656,5,4
S5871,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10263.5146484375,6546.69384765625,9739.0048828125,13455.8251953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,18.9909992218018,19.8208332061768,-155.329162597656,6,4
S7348,943.0,18.4999593600014,601.349243164063,201.483502671091,44.8050117492676,0,642.0,-900.0,3294.0,0.884688973426819,0.394872277975082,1066.0,2.69072437286377,-2.0625,0.0,0.0,122.768714904785,5166.296875,200.0,45.5882263183594,170.737442016602,56.6005821228027,8609.7021484375,2387.087890625,11392.818359375,17615.431640625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.0,54.6708335876465,-119.995834350586,10,7
S6574,1100.0,39.5498899051078,395.561584472656,251.549889905108,62.9016456604004,85,1388.0,2058.0,1353.0,0.986429274082184,0.16007536649704,807.0,0.746354162693024,1.25,0.0,0.0,0.0,4617.9306640625,200.0,40.1504364013672,25.5126323699951,68.5633926391602,9317.0849609375,1449.41296386719,10685.43359375,18553.107421875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,8.9980001449585,50.2958335876465,-107.6875,8,2
S5911,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7.99300003051758,19.8291664123535,-155.304168701172,4,4
S5082,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,10264.0771484375,6546.0380859375,9738.4423828125,13456.482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,8.97599983215332,19.8208332061768,-155.320831298828,7,4
S2588,675.0,61.5,594.0966796875,170.483237206001,31.2000007629395,0,1752.0,3702.0,1481.0,-0.362642049789429,-0.748229086399078,10.0,0.237904995679855,-0.25,0.0,1.37774455547333,46.1717338562012,6544.9658203125,152.653656005859,54.0183486938477,106.629920959473,51.2729873657227,4761.7861328125,6761.2939453125,15240.7333984375,13241.2255859375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,21.9969997406006,60.1375007629395,20.2708339691162,2,10
S4192,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,27.0,48.4625015258789,9.46249961853027,3,3
S3183,1314.0,95.6004689427262,397.398559570313,275.600468942726,88.6999893188477,20,797.0,1474.0,4693.0,-0.85068291425705,0.525471687316895,1350.5,9.23508930206299,7.5,0.0,5.66931438446045,0.0,2196.93603515625,200.0,36.9445571899414,11.6024875640869,82.2947998046875,1709.06701660156,10799.3525390625,18293.453125,9203.166015625,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,19.9979991912842,36.720832824707,107.179168701172,6,1
S3506,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,10264.0771484375,6546.0380859375,9738.4423828125,13456.482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,14.9540004730225,19.8208332061768,-155.320831298828,8,4
S2980,1128.0,22.3310183111705,499.958679199219,225.331018311171,104.901679992676,35,830.0,5194.0,3435.0,-0.0415957011282444,0.897840023040772,1374.0,8.12283325195313,-9.25,0.0,0.0,5.26719999313355,2604.23315429688,200.0,39.8361511230469,65.7622375488281,67.0951461791992,2228.25,9964.97265625,17774.26953125,10037.546875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,42.2410011291504,42.2958335876465,117.512496948242,4,3
S1533,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,9411.7763671875,1818.3349609375,10590.7431640625,18184.18359375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,21.5,48.4625015258789,-113.345832824707,1,8
