sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,CV_Fold_Random,CV_Fold_Spatial,MEM1,MEM4,MEM6,MEM7,MEM8,MEM9,MEM10,MEM11,MEM13,MEM18,MEM19,MEM20,MEM30,MEM35,MEM37,MEM45,MEM51,MEM52,MEM58,MEM81
S6241,961,27.5331530673779,662.265319824219,208.500279432622,62.8983268737793,0,922,3366,2554,0.93858003616333,0.343809127807617,951,0.88459849357605,-1,0,0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,54.5791664123535,-117.970832824707,6,7,-0.645077971781815,0.00585676008075704,-0.368119098807091,0.8506824222539,-0.230272866392376,0.642689097336915,-0.0744509911801175,0.119305259318007,-0.258474155500439,-0.102101081560913,0.210343632805529,0.0687497730090581,0.07722125189393,-0.184185971004604,0.075844858728303,-0.0839119569074669,0.0875178424077719,0.0535172256801978,0.280970078615359,-0.105609348027052
S1134,1245,142.48327365,577.70849609375,299.5,76.3999710083008,100,1418,724,981,-0.997002303600311,0.000000627832946520357,537.5,0.695493459701538,0,0,266.268493652344,0,5357.83349609375,200,26.1851711273193,12.3106803894043,79.8114013671875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,13,34.345832824707,108.162498474121,7,1,1.32959794884065,0.150993760274825,-0.406955971091886,-0.11818256691319,0.309120781882104,0.102538537905126,0.686211878336844,0.452747021637849,0.172732351823518,-0.251639939271272,1.29366439265392,-0.534425435778482,-1.24332852599464,0.781174038336637,0.121465916779377,-0.375606307284612,-1.10690758168082,-0.274309485597667,-0.0298746555789453,0.126719759705019
S5507,946,2.48338324999713,675.066040039063,188.483383249997,58.1066513061523,0,1010,2426,2843,0.565114378929138,-0.819020628929138,1389.5,2.69132781028748,-1.5,0,0,65.7214202880859,4826.61767578125,200,41.8477478027344,158.837493896484,52.611083984375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,53.9874992370606,-118.670829772949,7,7,-0.645123275686009,0.00585028686478537,-0.368180347295254,0.850796406259302,-0.230312616699663,0.64291619951156,-0.0744899882485615,0.11940041644286,-0.259299004941575,-0.102496704120634,0.210154690225967,0.0686171426846251,0.0778472428227975,-0.185705408609164,0.0763155694803628,-0.0840786135212742,0.0863841150162141,0.0512077475219809,0.27877555926337,-0.104860651368912
S3102,1159,189.434257617956,2200.2939453125,242.450956231955,44.4999885559082,15,294,3711,4343,0.0915896892547607,0.359108835458756,836,4.20235157012939,-4.8125,0,0,154.306671142578,17674.92578125,198.100692749023,44.7322578430176,42.0686569213867,47.7625923156738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,-23.4375,-45.220832824707,5,3,-0.560743278879016,-0.24541708368109,-0.103488668134871,3.32765483427691,-1.02916199179455,1.51424332961426,0.0708559666763277,-0.0662141737966619,0.283849592355385,0.437049809855912,-0.214100051985511,-0.124966992641056,0.0845294858797135,-0.695500668756436,0.359187427659592,-0.280618168396603,0.404129260903538,0.142412113663225,0.133666687377357,-0.110731978917871
S1049,1837,158.533184489758,735.1875,247.533184489758,80.5000305175781,54,1652,3359,2629,0.209563732147217,0.753859102725983,1592,0.610413074493408,0.5,2.37217879295349,0,32.9546661376953,4337.42724609375,198.604904174805,62.9379959106445,19.152286529541,57.1748123168945,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,-26.0041675567627,29.1875,7,9,-0.694766168065871,1.23255301389262,1.13015438838619,-0.345397889928803,-0.615985415068292,0.377907596927807,0.924903034596162,0.213761732761996,0.72343018596494,0.545100734597297,0.0282900663917514,0.761733636641921,-0.317693317699711,0.510381151540889,0.354485359697122,0.0129235175557259,1.35601825848809,0.274140511886495,0.872199012746507,-0.0398713964815147
S4124,1254,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751,4018,3778,0.421516209840775,0.906760811805725,1941,5.40979671478272,2,0,0,8.91964435577393,10080.4013671875,200,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19.9990005493164,19.8208332061768,-155.329162597656,2,4,-0.460946123997176,0.0501934756512545,-0.103674584305125,0.513822967242161,-0.0882438069323634,-0.716059671214307,0.224168048774133,-0.681903044505721,2.82426086684852,-5.59847765037168,1.99278546313526,-1.90723512348189,-0.158581563479683,0.328121439000288,-0.180994278590362,0.152675965660785,0.084249143383175,-0.121739602956546,-0.0233055298132927,0.00167248322588485
S3028,672,64.5,570.271484375,197.500280583665,28.4016761779785,0,1258,4590,1246,-0.743987917900085,0.000000627832946520357,1,0.445583701133728,-0.25,0,0.40443480014801,70.7967987060547,6242.4638671875,139.825057983398,50.6221466064453,132.990142822266,50.9512939453125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,31.9990005493164,60.2125015258789,19.6708335876465,8,10,-1.12125772403474,0.634949672043089,0.802748512539633,-0.0666415072570701,-0.324458667830489,0.241992113161822,-0.0625710495405147,1.46278869613459,0.373409879206503,-0.0214791535708944,1.25085544485917,0.296003201584605,0.482119579828956,-0.031863868974665,0.0398001858386724,0.747418450901798,0.215234737041743,-0.327467404746246,0.323183737586761,-0.437174607813563
S1942,1244,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548,2660,1145,-0.909532308578491,-0.353345960378647,517,1.19508421421051,1,0,1014.77032470703,0,4645.2001953125,200,23.0080547332764,11.1409015655518,79.1237258911133,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,55.4990005493164,34.2874984741211,108.0625,8,1,1.32954566568576,0.151244755341202,-0.407828784619657,-0.118593052020263,0.30833997289384,0.102766693184523,0.686567032241013,0.453018249145518,0.172737737049253,-0.251664593285673,1.29398515336227,-0.534464758643621,-1.24376881563669,0.781367372866578,0.121738216430781,-0.376085631991904,-1.10815079968949,-0.273923474004819,-0.0297594693549647,0.126888182568853
S4625,1804,248.5,1116.28149414063,331.5,86.0983581542969,30,390,-389,4298,0.403095483779907,-0.801543474197388,24,0.264551818370819,0.1875,1.61598038673401,0,8.12693309783936,6914.51171875,200,64.0151519775391,11.8937206268311,63.1498947143555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,-18.8875007629395,34.3958320617676,5,10,-0.700494928712989,1.27748029238218,1.1310111422359,-0.35268167939709,-0.585824782412211,0.385230834250882,0.815288701744618,0.0571944060542266,0.446282704527346,0.432393526989892,0.0163998604788989,0.854814766833113,0.525821163215203,-0.155980489186456,-0.31135237325723,-0.0230639451244971,-0.740365276093887,0.208613739125101,0.056934869023125,-0.162879042275933
S3667,1267,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261,3851,6205,0.399324119091034,0.916768729686737,1745,5.11938190460205,0.375,0,0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.9969997406006,19.8291664123535,-155.3125,6,4,-0.460946114494019,0.0501934720289212,-0.103674574979031,0.513822909777843,-0.0882437962004392,-0.71605956870662,0.224168012500583,-0.681902884166096,2.82425991856958,-5.59847519701392,1.99278450848505,-1.90723417232025,-0.158581446003313,0.328121160681763,-0.180994116606293,0.152675798959256,0.0842490356291465,-0.121739451333078,-0.0233054919375567,0.00167247946129401
S1823,1933.99975585938,227.566558847635,2951.05102539063,248.549880681634,17.8999996185303,0,270,1755,3805,0.744007647037506,0.668168604373932,49.5,5.98559474945068,-4,0,1.21187746524811,121.70809173584,16072.947265625,200,28.6565074920654,73.465461730957,55.0875701904297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,20.7958335876465,-156.037506103516,7,4,-0.460946086822343,0.0501934623815282,-0.103674535946778,0.513822711254941,-0.0882437531864299,-0.716059352484291,0.224167924251621,-0.681902478641435,2.82425754445874,-5.59846767360778,1.99278179444435,-1.9072309847845,-0.158581942892657,0.328120818598412,-0.180994721397695,0.152677534982858,0.0842520558678273,-0.121728294040479,-0.0233145520956323,0.00167242590400909
S2033,1345,44.5667997999217,392.348663330078,263.583328265851,113.096641540527,47,1483,1063,2572,-0.0764445438981056,0.654136896133423,895.5,3.63106489181519,7.125,0,13.4026975631714,0,2134.34106445313,200,47.5924034118652,17.8030776977539,78.3532562255859,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,57.9970016479492,43.6458320617676,118.004165649414,7,3,1.26250615578958,-0.2955454152476,0.955773353000103,0.484498974383733,1.31784569639512,-0.0960660051805007,0.570941504989982,-0.135926074372309,-0.803420497672888,1.4825178015286,-0.13673979321397,0.790531267893675,-0.577468763815195,-2.58636853777661,0.929578938294449,0.0029351540703237,0.768566486275648,-1.09302298437565,0.138368900505741,-0.448281080486129
S4156,1254,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751,4018,3778,0.421516209840775,0.906760811805725,1941,5.40979671478272,2,0,0,8.91964435577393,10080.4013671875,200,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27.9829998016357,19.8208332061768,-155.329162597656,3,4,-0.460946123997176,0.0501934756512545,-0.103674584305125,0.513822967242161,-0.0882438069323634,-0.716059671214307,0.224168048774133,-0.681903044505721,2.82426086684852,-5.59847765037168,1.99278546313526,-1.90723512348189,-0.158581563479683,0.328121439000288,-0.180994278590362,0.152675965660785,0.084249143383175,-0.121739602956546,-0.0233055298132927,0.00167248322588485
S2173,788,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337,2957,4168,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0,0,94.2636413574219,7244.19873046875,200,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,33.1669998168945,48.4625015258789,9.46249961853027,9,3,-1.14805619024632,-0.17098222734765,0.832659738229855,-0.306593168663883,-0.847718786031216,0.282448773211762,1.19318405893207,-1.00240410763328,-0.376427616329969,0.0166836998424753,-0.984800562802521,-0.714704278045138,1.24664943827919,-0.566487311671351,-0.289468419061442,-0.44594867057408,0.0840062289060508,-0.226277773009572,0.542770498974953,0.0536002739680072
S3192,1760,244.483579320992,1222.93359375,326.483579320992,85.9000091552734,0,324,260,4038,-0.185694977641106,0.867602169513702,95.5,1.0685065984726,-0.5,4.26374673843384,0,42.833423614502,7567.93994140625,200,67.3714752197266,16.7349185943604,59.2618675231934,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,24,-19.0041675567627,34.2291679382324,6,10,-0.700498088692738,1.27746110665751,1.13105747449215,-0.352698258483994,-0.585898204528787,0.385251780058347,0.815504410243452,0.0575437365233789,0.446956468348593,0.432710861549532,0.0165422923882557,0.855768533381055,0.525371354435281,-0.154846349926076,-0.311518187734692,-0.0222986990059039,-0.737653179331886,0.207781345730191,0.0576316607774479,-0.16454115787108
S3006,960,28.5824825030893,572.436340332031,211.582761928817,59.9966812133789,0,1131,1369,1834,0.938447594642639,0.324243545532227,918.5,4.26942491531372,-0.3125,0,0,112.542930603027,5820.9306640625,200,38.4749450683594,149.130416870117,57.5864372253418,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13.9989995956421,54.5125007629395,-118.762496948242,8,7,-0.645054914665601,0.00589913275654712,-0.368259482021572,0.851432407969586,-0.230461888979386,0.642661802920638,-0.0743652297547151,0.119124496858144,-0.25824158592727,-0.103234653253194,0.211084306685013,0.0689627744369409,0.0771720231280527,-0.185323579165754,0.0756884812994469,-0.0835769629221077,0.0878514342065733,0.0550150738194277,0.274881644076471,-0.106348469578469
S2129,1460,222.483279258,2051.81494140625,310.466473212002,64.4983367919922,78,520,700,2845,0.265788078308105,0.579535961151123,105.5,3.34897136688232,-10,0,91.8593902587891,20.9907550811768,5158.06396484375,200,39.804573059082,23.1146583557129,58.0038909912109,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.0709991455078,22.6625003814697,110.379165649414,8,10,1.29907510868671,-0.0394885649289378,-0.137657937105848,-0.398661910387075,-1.05608798254312,0.257696118304131,-0.963293288500264,-0.787359498191792,0.210942855207608,0.182220684165996,-0.326019088694356,-0.487627179807357,1.78251462252396,-0.740283485093555,-0.880320066894041,-2.33163958801493,0.0772627997162269,0.687869836773642,-0.00520602404417617,-0.165215331607843
S4094,958,28.5002794326883,663.287048339844,208.533153071312,62.7983245849609,0,360,909,4753,0.849775314331055,0.527144312858582,940,0.927456796169281,0.0625,0,0,141.326049804688,5829.951171875,197.402114868164,42.0813713073731,179.612014770508,54.9134330749512,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,54.5875015258789,-117.970832824707,9,7,-0.64507690315086,0.00585745510061689,-0.368120026786472,0.850690926874437,-0.230274827562753,0.642684938794671,-0.0744491499769582,0.119301176747226,-0.258457812581701,-0.102110636811899,0.210356789396678,0.0687548009961271,0.0772107729206806,-0.184177942188486,0.0758353416497058,-0.0839047277295707,0.0875401687743986,0.053574167859252,0.280920110101616,-0.105631268732834
S1261,1672,263.516755302,1232.62145996094,359.533189177189,79.203369140625,41,377,2916,4934,-0.543852806091309,0.827486574649811,325,2.79267692565918,1.5,0.483049303293228,0.801952838897705,8.93831157684326,4675.0068359375,200,73.7392425537109,10.6832275390625,61.8004760742188,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,68.2490005493164,8.45416641235352,4.66249990463257,7,8,-0.914339465434101,-2.10702046755509,-1.15342548965366,-0.645458062525808,0.93655602980652,0.0888114070909896,-1.1140505874835,0.0034797962407697,-2.15207637979045,-1.45662974941292,1.71878826419526,-0.282801270544634,-2.04683105344362,-1.18372909602121,1.23467660997914,-0.570822836245518,-1.8539420375821,-1.51431573806842,-1.38266415517852,0.408197379842063
S2372,921,66.5,1030.853515625,257.483282154,14.8999996185303,76,384,-542,2795,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0,2.37628841400147,0.868444442749023,4527.15087890625,200,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,35.9990005493164,45.720832824707,-73.3708343505859,10,7,-0.608658571990847,-0.174697649962681,0.612040418885787,-2.32303581045035,0.582162049522629,-0.837259902312647,0.0502720570389834,-0.441464432478568,3.44343987800062,0.67265622918702,0.395077558747575,0.0810584996237821,-0.248282727950288,-0.929835702281837,-0.022712452947008,-0.282564689306926,0.479605770899728,0.966528126275341,-0.140149620899342,-6.37323938512971
S4963,921,66.5,1030.853515625,257.483282154,14.8999996185303,76,384,-542,2795,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0,2.37628841400147,0.868444442749023,4527.15087890625,200,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,28.125,45.720832824707,-73.3708343505859,1,7,-0.608658571990847,-0.174697649962681,0.612040418885787,-2.32303581045035,0.582162049522629,-0.837259902312647,0.0502720570389834,-0.441464432478568,3.44343987800062,0.67265622918702,0.395077558747575,0.0810584996237821,-0.248282727950288,-0.929835702281837,-0.022712452947008,-0.282564689306926,0.479605770899728,0.966528126275341,-0.140149620899342,-6.37323938512971
S3917,1260,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266,-809,5397,0.178679093718529,0.983178436756134,1849,5.4882984161377,-1.25,0,0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13.9989995956421,19.8208332061768,-155.320831298828,4,4,-0.460946116661081,0.050193472855019,-0.103674577104599,0.513822922878696,-0.0882437986465796,-0.716059592089096,0.224168020773641,-0.681902920733517,2.82426013483454,-5.5984757563906,1.99278472616763,-1.90723438916214,-0.158581472865896,0.32812122418203,-0.180994153637821,0.152675837170691,0.0842490605030673,-0.121739484911849,-0.023305501419326,0.00167248031545439
S1622,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769,1322,2437,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0,0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,14,48.4625015258789,-113.345832824707,10,8,-0.674699618780137,-0.0425170105403863,-0.178225309277093,0.0271590236722949,-0.0223054929955173,0.495690689359831,-0.111698874260363,0.143302595262813,0.11086603217074,0.629793757552695,-0.431010500679054,-0.179211334135977,-0.199820274885947,1.36431723340594,-0.0415247771463307,-0.0196617972151159,0.422838247881081,0.786689497324722,-0.213642198104985,1.12978690597942
S3407,1266,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266,3682,5493,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0,0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19.8291664123535,-155.304168701172,9,4,-0.464759270790067,0.0499639131998306,-0.111268950157612,0.532235398327624,-0.0939012739050077,-0.692351773033838,0.22045038782162,-0.673837355988823,2.78648595863615,-5.68351781379894,2.00006299229526,-1.96369480623108,-0.101516743578406,0.301928423869486,-0.1204272304819,0.0489260856321779,-0.0503626727079948,-0.549156095809476,0.298751056239696,0.00263887495199015
S5058,1170,183.516722705999,1631.54125976563,328.516357587325,40.9983177185059,37,632,1077,2325,0.653337121009827,0.607844769954681,172,4.52411651611328,-5.75,0,10.7114038467407,46.7603569030762,5618.9599609375,200,30.8366546630859,22.3045787811279,60.968677520752,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27.4860000610352,26.7541675567627,111.887496948242,10,10,1.31896083941891,-0.126811523033846,0.190025798703464,-0.201507843369522,-0.586807582552272,0.124953473315374,-0.781977323049216,-0.0767877400370631,0.573686910039448,-0.366106375067606,-0.23176333047324,-0.430616950294951,1.59045720302333,-0.306640071957722,0.0353583798372036,1.0626759784776,-1.74419622595238,0.267552904965576,0.703319277679591,-0.355499792778977
S1456,1025,25.3819717870198,618.064758300781,177.415781984513,81.0983428955078,37,984,3045,2326,-0.206224754452705,-0.0246505439281464,2902,10.4824275970459,-13.875,0,0,0.153600007295609,3735.21411132813,200,32.530891418457,38.1040382385254,77.7627258300781,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,69.25,34.7458343505859,103.212501525879,1,1,1.31063771031054,0.283217218783386,-0.882168987810842,-0.316083527737262,-0.0699752861527889,0.236051532694368,1.02703686443861,-0.16991986054973,-0.922182368947526,-0.593994430264753,-0.359161159633813,-0.318518733045363,0.335014059296211,-0.334063769329595,0.488795537032222,0.653378086930116,-0.0478812359498411,-0.734324806366741,-0.586881014507387,0.471471171075371
S3215,1217,170.318564477621,1484.84899902344,308.285678408648,56.3016815185547,51,420,2605,3683,-0.765467047691345,0.553896188735962,156.5,11.6929740905762,-8.125,0,0,23.2577781677246,7521.8095703125,199.26676940918,31.8555011749268,21.7107906341553,61.3572502136231,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.9949989318848,29.6708335876465,111.054168701172,1,10,1.33184495684441,-0.0522068009966958,0.0577581797293966,-0.101618838957843,-0.0340466233311645,0.0847213514251667,0.0921180191021032,0.774330121731195,0.780528199421834,0.201628603616618,0.445341780974856,-0.571803258381889,0.274330391355386,0.295849404885411,0.83915879134426,-0.0904379839524271,0.895479990274993,-0.0148924430090725,-0.179320970839238,0.10328043006083
S4875,1260,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266,-809,5397,0.178679093718529,0.983178436756134,1849,5.4882984161377,-1.25,0,0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10.9890003204346,19.8208332061768,-155.320831298828,5,4,-0.460946116661081,0.050193472855019,-0.103674577104599,0.513822922878696,-0.0882437986465796,-0.716059592089096,0.224168020773641,-0.681902920733517,2.82426013483454,-5.5984757563906,1.99278472616763,-1.90723438916214,-0.158581472865896,0.32812122418203,-0.180994153637821,0.152675837170691,0.0842490605030673,-0.121739484911849,-0.023305501419326,0.00167248031545439
