sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,CV_Fold
S270,721.0,58.49971937518343,677.7684936523438,214.5,32.1016731262207,91.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,331.0,-212.0,2978.0,-0.6605241298675537,-0.6457442045211792,75.0,0.7662191390991211,0.5,0.0,0.0,1.4846222400665283,0.0,4862.6767578125,50.0,200.0,50.184932708740234,56.708229064941406,64.45582580566406,4,5.923295419851299,58.19583511352539,26.8125,7
G4953,1512.0,241.51676750600015,1305.7548828125,323.51671024599995,47.10334777832031,46.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,281.0,4430.0,4844.0,0.9474186897277832,0.292510449886322,728.5,1.191501259803772,-0.8125,0.0,0.0,134.45457458496094,0.0,16006.92578125,20.0,199.71229553222656,40.81170654296875,27.56397819519043,56.44926452636719,7,4.042945990033409,0.7958333492279053,30.087499618530273,9
S590,730.0,59.46677769910435,753.4764404296875,210.5,30.10002899169922,25.0,0.0,21.0,0.0,0.0,0.0,54.0,0.0,445.0,1031.0,3267.0,-0.673646092414856,-0.70710688829422,43.0,0.671915590763092,-0.1875,0.0,0.0,84.31786346435547,0.0,5752.056640625,50.0,200.0,53.245933532714844,110.30462646484375,61.16865539550781,4,0.6931471805599453,59.02083206176758,24.27916717529297,8
G4492,722.0,58.5,705.5118408203125,215.4835429601856,26.803321838378906,78.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,418.0,676.0,3301.0,-0.2423757016658783,0.914905309677124,66.0,1.503982424736023,-0.25,0.0,5.8224945068359375,58.85493469238281,0.0,4770.826171875,20.0,200.0,48.83169937133789,70.53646850585938,59.637901306152344,4,3.3669509350383646,57.90416717529297,26.27916717529297,9
S264,527.9999389648438,34.41630303406921,948.0357055664062,117.39961943206939,14.398359298706055,0.0,0.0,13.0,27.0,0.0,29.0,18.0,13.0,576.0,3396.0,3709.0,-0.9810916185379028,-0.09696705639362335,271.0,2.8320863246917725,-4.25,0.0,0.0,124.54293060302734,0.0,6728.6259765625,1.0,188.247802734375,52.98007583618164,181.0336456298828,53.20390701293945,4,0.0,-54.712501525878906,-68.12083435058594,10
G5058,728.0,58.5,695.6417846679688,214.4835147629551,32.60332107543945,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,3752.0,2377.0,0.3162265121936798,-0.9486837387084961,64.0,0.4294607639312744,0.125,0.0,6.161219120025635,2.2040889263153076,0.0,4667.935546875,50.0,200.0,53.19064712524414,33.92695236206055,64.6996841430664,4,5.213075358360396,58.36249923706055,26.662500381469727,1
Darta23,717.0,70.53322094795314,707.905029296875,207.4832627740011,28.200000762939453,0.0,0.0,0.0,0.0,28.0,0.0,72.0,0.0,1152.0,4773.0,2171.0,-0.526452898979187,0.41990095376968384,12.0,1.0794724225997925,0.375,0.0,0.0,166.11058044433594,0.0,6226.3125,28.0,199.31640625,67.8411636352539,134.20172119140625,52.20858383178711,4,0.0,57.00416564941406,23.429166793823242,2
S1228,1855.0,270.53287243542934,1312.26318359375,319.53287243542934,55.596656799316406,68.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,733.0,3384.0,1802.0,-0.6037998199462891,0.29042792320251465,55.0,2.7666614055633545,-0.9375,0.0,0.0,73.44818115234375,0.0,7469.02001953125,13.0,200.0,38.08741760253906,56.014259338378906,59.771053314208984,13,5.95703355948315,9.487500190734863,-75.4625015258789,7
S582,708.0,62.48323509799956,782.0734252929688,219.5,27.600000381469727,0.0,0.0,30.0,0.0,0.0,0.0,70.0,0.0,605.0,1606.0,2451.0,-0.432983934879303,-0.2715466320514679,15.5,0.8515671491622925,-1.25,0.0,0.0,83.79591369628906,0.0,5472.0,40.0,199.74606323242188,63.6228141784668,114.98070526123047,52.816341400146484,4,2.0791915285489697,58.337501525878906,24.662500381469727,3
S379,1659.0,261.50026383361427,3328.45703125,303.4668236376152,56.706687927246094,91.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2014.0,4635.0,1227.0,0.756549596786499,0.5039302110671997,11.5,0.5585662126541138,0.1875,0.0,240.44918823242188,32.48497772216797,0.0,7170.7998046875,17.0,200.0,40.30670928955078,22.76074981689453,53.733577728271484,14,3.9999606322913097,4.9375,-52.295833587646484,6
S348,1143.0,92.60057128184924,852.8364868164062,258.61702061399683,41.89998245239258,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,546.0,2657.0,2628.0,0.9681475162506104,-0.24956606328487396,837.5,10.846382141113281,-4.0625,0.0,0.03075767494738102,134.0024871826172,0.0,7879.84130859375,1.0,199.93858337402344,33.48102951049805,34.624576568603516,64.7962875366211,4,4.034169810556895,41.88750076293945,44.77916717529297,4
S1216,922.9999389648438,-40.46612560551762,751.4595336914062,105.5338743944824,109.39664459228516,44.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1520.0,4991.0,2261.0,0.5004203915596008,0.8652253150939941,5018.5,5.141366004943848,0.0625,0.0,0.0,0.0,0.9917473196983337,786.3133544921875,3.0,200.0,49.39509963989258,78.34974670410156,70.8890380859375,10,3.3671923674137374,30.670833587646484,90.98750305175781,10
G4352,743.0,62.5,708.7017211914062,211.53322196265833,29.998323440551758,32.0,0.0,17.0,0.0,0.0,0.0,51.0,0.0,447.0,1788.0,3725.0,-0.05332237482070923,-0.29932159185409546,29.5,0.8661537766456604,1.0,0.0,0.06437502801418304,97.46009063720703,0.0,6171.44287109375,26.0,197.3876190185547,59.21634292602539,112.24915313720703,58.41169738769531,4,3.367157899437148,58.61249923706055,23.97083282470703,5
G4692,707.0,57.48326217800105,796.5779418945312,210.48326217800104,28.701675415039062,36.0,9.0,23.0,0.0,0.0,0.0,32.0,0.0,493.0,2332.0,3147.0,0.35803550481796265,0.15985612571239471,92.5,0.9776682257652283,-0.375,0.0,0.2163536548614502,53.99751281738281,0.0,5050.72314453125,23.0,200.0,49.36518859863281,65.55892944335938,61.24969482421875,4,0.6931471805599453,58.24583435058594,25.6875,6
S1243,1136.0,-23.5,548.7734985351562,115.5,110.79832458496094,48.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,779.0,2981.0,4840.0,0.4009343981742859,-0.8000004887580872,4741.0,0.20721092820167542,-0.1875,0.0,0.0,0.0,0.0,549.3665161132812,45.0,200.0,58.14026641845703,34.60589599609375,77.99848175048828,10,5.262726477283655,30.77083396911621,90.97083282470703,1
S184,971.0,94.69952569594335,1294.5035400390625,173.649751061964,23.593313217163086,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,746.0,4338.0,2421.0,0.7227416038513184,0.6170622110366821,398.5,6.337286949157715,4.75,0.0,0.0,270.7404479980469,0.0,16734.326171875,1.0,5.965481281280518,45.34585189819336,128.71661376953125,51.65564727783203,4,0.0,-43.17916488647461,146.77915954589844,7
S782,1565.0,145.7846384077806,778.3677368164062,294.8011372366801,38.00168228149414,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,366.0,3298.0,4338.0,0.5980846881866455,0.7999870777130127,664.0,23.258615493774414,1.1875,0.0,0.0,92.9578628540039,0.0,0.0,1.0,199.47061157226562,28.17121124267578,33.943843841552734,70.44129180908203,4,4.064658233513424,36.97083282470703,55.09583282470703,8
G4914,1928.0,261.4832801619996,1117.3626708984375,336.49971710386427,53.499942779541016,62.0,0.0,1.0,11.0,0.0,8.0,18.0,0.0,887.0,4849.0,2250.0,-0.534597635269165,0.8228921890258789,94.0,0.8993436694145203,-0.6875,0.0,0.0,12.287288665771484,0.0,8912.6005859375,22.0,199.49925231933594,38.94237518310547,22.699342727661133,67.27796936035156,2,4.410115902929242,20.77916717529297,-76.30416870117188,8
A22,730.0,57.5,716.1165771484375,215.51673766599924,31.701675415039062,61.0,3.0,19.0,0.0,0.0,0.0,18.0,0.0,744.0,3457.0,2092.0,0.051393359899520874,-0.0946502760052681,96.0,0.773780107498169,1.0,0.0,0.0,74.90382385253906,0.0,4744.671875,36.0,200.0,54.43444061279297,71.22032165527344,57.068267822265625,4,3.832849924809083,57.920833587646484,27.02916717529297,9
G5285,722.0,60.5,726.8985595703125,214.5,26.39997100830078,91.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,959.0,4130.0,1791.0,-0.8678941130638123,0.17408719658851624,57.0,0.49690955877304077,0.3125,0.0,28.958799362182617,13.262933731079102,0.0,6176.283203125,50.0,200.0,50.6859016418457,44.961795806884766,62.80955123901367,4,4.663307010493515,57.55416488647461,25.4375,10
S1270,1648.0,235.3018848257531,2113.1064453125,314.2853643999121,84.5949935913086,26.0,0.0,0.0,47.0,0.0,0.0,19.0,8.0,214.0,-154.0,4389.0,-0.06062062829732895,-0.9468886852264404,717.5,9.052404403686523,-11.5,0.0,0.0,106.21422576904297,0.0,11129.19140625,1.0,192.6914520263672,41.18834686279297,29.976993560791016,55.081787109375,1,3.5126194677687015,19.370832443237305,100.55416870117188,6
AV217,1126.0,100.81728623163407,1973.3720703125,160.83400404963405,37.091670989990234,0.0,0.0,0.0,78.0,0.0,10.0,12.0,0.0,861.0,5083.0,2535.0,0.8460936546325684,0.5106239318847656,3452.5,16.827320098876953,2.875,0.0,0.0,150.68763732910156,0.0,9727.150390625,1.0,99.59766387939453,46.653419494628906,198.0889892578125,50.37244415283203,1,1.7047480922384253,5.7208333015441895,-73.42916870117188,7
G4929,432.0,-34.48325932200078,1187.84130859375,104.54994199114826,23.401674270629883,0.0,62.0,0.0,0.0,0.0,26.0,0.0,11.0,1214.0,4359.0,2899.0,0.9430109262466431,-0.3327476978302002,179.5,2.7900166511535645,0.125,0.0,0.0,0.0,0.2748708128929138,768.6613159179688,0.0,145.52259826660156,52.711708068847656,136.10308837890625,52.64970397949219,11,4.071826275761561,64.19583129882812,-51.62083435058594,4
S860,1434.9998779296875,20.42956327631249,179.67189025878906,198.4470714370103,50.38825988769531,14.0,23.0,0.0,0.0,0.0,24.0,9.0,30.0,5828.0,607.0,1372.0,0.9677556753158569,0.2394009828567505,2226.0,26.32663345336914,-13.75,0.0,0.0,0.9016888737678528,0.0,766.4860229492188,1.0,120.02906799316406,47.790191650390625,38.850799560546875,78.60099792480469,10,0.6931471805599453,36.295833587646484,74.67916870117188,2
G5260,728.0,57.48326199400071,711.9185791015625,214.49971937511071,32.29999923706055,66.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,219.0,373.0,4350.0,-0.9690695405006409,0.16909265518188477,55.0,0.563644289970398,-0.0625,0.0,0.0,43.94773483276367,0.0,4776.52880859375,50.0,200.0,46.23870086669922,108.08853912353516,60.08726501464844,4,0.6931471805599453,58.62916564941406,26.387500762939453,1
S657,1757.0001220703125,95.58584455774871,816.7666015625,188.56884324928023,67.1067123413086,0.0,0.0,4.0,0.0,18.0,0.0,77.0,0.0,622.0,1252.0,2377.0,0.7814817428588867,0.2509694993495941,2858.0,12.293490409851074,-11.75,0.0,0.0,60.91288757324219,0.0,3691.539306640625,1.0,152.7407989501953,38.48652648925781,42.98817443847656,64.57437133789062,3,0.0,25.22083282470703,-100.38749694824219,8
S202,1564.0,230.41380521941687,2916.7041015625,279.3970927774165,22.80662727355957,13.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,354.0,3493.0,3878.0,0.009883428923785686,0.8754018545150757,688.0,15.592676162719727,3.8125,0.0,0.0,226.1898651123047,0.0,9744.6162109375,1.0,188.71170043945312,38.76156234741211,51.964576721191406,46.34050750732422,1,1.9457672920630602,5.370833396911621,116.02083587646484,8
S1187,420.0,-92.5,897.1597900390625,162.51674318599908,20.198320388793945,0.0,0.0,0.0,0.0,15.0,0.0,15.0,38.0,787.0,2613.0,2503.0,-0.0665670707821846,-0.9200676679611206,46.5,1.932941198348999,1.4375,0.0,0.0,22.227022171020508,0.8452835083007812,1767.8778076171875,0.0,198.74652099609375,39.257503509521484,166.3927001953125,50.46583557128906,11,0.0,69.42082977294922,86.50416564941406,5
G3484,1543.0,157.7341554143583,688.8743896484375,235.73415541435827,72.30000305175781,14.0,4.0,13.0,35.0,10.0,0.0,24.0,0.0,463.0,2569.0,4630.0,0.6976518630981445,0.25783830881118774,570.5,12.119539260864258,5.625,0.0,0.0,128.13368225097656,0.0,20063.513671875,0.0,170.67044067382812,38.684112548828125,57.197731018066406,65.90218353271484,12,1.3862943611198906,36.77916717529297,12.012499809265137,5
G4805,719.0,58.500280617183336,726.0079345703125,210.5167655059995,27.899999618530273,86.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,590.0,3258.0,2637.0,0.18495100736618042,0.8944272994995117,64.0,0.4342040419578552,-0.0625,0.0,0.0,5.750044345855713,0.0,4798.9580078125,50.0,200.0,50.57624435424805,40.77113342285156,63.65699768066406,4,5.13393791757622,58.13750076293945,25.920833587646484,2
S981,863.0,92.49974580554182,656.3961791992188,236.53267914862462,32.791656494140625,90.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,983.0,5503.0,2796.0,-0.6819433569908142,-0.21103443205356598,257.5,1.330552339553833,1.1875,0.0,33.87034606933594,33.006046295166016,0.0,6107.8671875,1.0,200.0,48.873756408691406,24.26275634765625,57.80359649658203,4,0.0,50.287498474121094,15.020833015441895,3
S646,1441.0,163.51655502028817,1026.7926025390625,223.5331778782901,16.904987335205078,0.0,0.0,0.0,67.0,33.0,0.0,0.0,0.0,401.0,3758.0,5656.0,-0.30406755208969116,0.9456497430801392,288.0,3.8423221111297607,4.25,0.0,0.0,127.31342315673828,0.0,17693.421875,10.0,127.98396301269531,59.4528694152832,46.42160415649414,52.96601867675781,12,4.465747186867082,-34.02916717529297,23.204166412353516,6
S1181,805.0,87.49969627251822,787.3139038085938,218.49969627251824,13.301675796508789,41.0,0.0,19.0,0.0,0.0,0.0,40.0,0.0,593.0,852.0,2609.0,0.9418344497680664,0.09183656424283981,236.5,4.151028633117676,1.5,0.0,18.254838943481445,91.73422241210938,0.0,6488.4951171875,1.0,200.0,38.57973098754883,38.527652740478516,52.09859085083008,4,2.6389858696079167,51.462501525878906,9.987500190734863,4
G4602,730.0,56.51648536165245,733.7408447265625,214.50002826799889,31.700000762939453,48.0,4.0,19.0,0.0,0.0,0.0,29.0,0.0,715.0,2937.0,2311.0,-0.46619898080825806,0.8238787651062012,111.5,1.1969923973083496,-0.5,0.0,0.6956858038902283,93.40604400634766,0.0,5179.2001953125,1.0,200.0,54.648109436035156,81.63156127929688,55.32423400878906,4,0.6931471805599453,58.02916717529297,26.920833587646484,5
G4771,719.0,57.46677756538026,802.2597045898438,212.5,30.00167465209961,70.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,491.0,2153.0,2908.0,0.4376492500305176,-0.70710688829422,62.0,0.34296751022338867,-0.8125,0.0,0.567434549331665,24.233421325683594,0.0,5010.75732421875,43.0,200.0,46.86272430419922,64.65959167480469,63.43798828125,4,5.4714005442420754,59.01250076293945,24.570833206176758,6
S898,2112.0,273.5164347623373,1107.640625,370.51643476233727,92.00167083740234,41.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,421.0,1733.0,4109.0,-0.318190336227417,-0.5739012360572815,320.5,0.8730800151824951,0.4375,0.0,0.0,86.41226959228516,0.0,3048.656494140625,1.0,200.0,57.15266418457031,21.61208724975586,59.48861312866211,7,3.106020660245081,10.170833587646484,-4.929166793823242,10
CC8,725.0,58.5,707.4776000976562,212.5002806214016,29.403322219848633,0.0,0.0,8.0,0.0,11.0,0.0,81.0,0.0,788.0,3726.0,3049.0,0.41277459263801575,0.7971789836883545,79.0,1.2696974277496338,0.125,0.0,0.04904889687895775,119.5816879272461,0.0,5393.7998046875,20.0,200.0,62.287601470947266,121.73101043701172,51.614219665527344,4,1.3860443479890243,58.162498474121094,26.420833587646484,7
S283,728.0,58.5,707.6211547851562,214.5,32.10332107543945,65.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,850.0,1059.0,1397.0,0.7284716367721558,-0.6308115720748901,62.5,0.3825666904449463,-0.1875,0.0,16.867502212524414,13.740266799926758,0.0,4652.94580078125,50.0,200.0,53.69084167480469,39.83320236206055,64.50270080566406,4,2.3977134512660645,58.32083511352539,26.620832443237305,8
G5251,727.0,51.533476763997896,758.1995849609375,191.516710418,36.1016731262207,0.0,13.0,20.0,0.0,0.0,0.0,56.0,0.0,610.0,1836.0,2397.0,0.9945142269134521,-0.08622698485851288,45.0,1.8226611614227295,-0.625,0.0,0.0,50.08515548706055,0.0,3966.677734375,1.0,199.44699096679688,50.35301208496094,88.55967712402344,57.02635955810547,4,3.3669509350383646,59.412498474121094,27.670833587646484,9
S690,952.0,75.8332087498545,3743.12109375,192.88343129185137,44.30167770385742,47.0,0.0,38.0,0.0,0.0,3.0,11.0,0.0,1105.0,628.0,1289.0,0.8066859245300293,0.5532985329627991,1414.0,13.232172012329102,7.375,0.0,0.41834917664527893,108.99608612060547,0.0,6664.93408203125,1.0,191.15127563476562,35.42416763305664,125.749267578125,61.686546325683594,12,0.0,42.40416717529297,18.837499618530273,7
BB11,736.0,59.51676607799891,689.8665161132812,214.5167660779989,34.00332260131836,37.0,0.0,9.0,0.0,0.0,0.0,54.0,0.0,819.0,1712.0,2255.0,-0.3530522584915161,0.10169897228479385,46.0,0.7381202578544617,-0.3125,0.0,0.0,128.4606170654297,0.0,4906.48095703125,50.0,200.0,62.41742706298828,127.27173614501953,52.6319580078125,4,0.0,58.337501525878906,27.112499237060547,10
S069,1243.0,235.4999522960006,1473.25244140625,304.5164313995663,54.2016716003418,3.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,179.0,98.0,5461.0,0.26824796199798584,-0.9018933773040771,656.0,2.351269483566284,-0.5625,0.0,0.0,329.93048095703125,0.0,11264.365234375,2.0,200.0,53.298851013183594,24.002410888671875,49.59762954711914,1,0.6931471805599453,3.3458333015441895,12.729166984558105,9
G4920,739.0,58.516737493999244,702.6682739257812,216.5,26.799999237060547,41.0,9.0,18.0,0.0,0.0,4.0,28.0,0.0,649.0,926.0,2989.0,0.718069314956665,-0.6059166193008423,79.5,0.9908010363578796,-0.75,0.0,0.07589051872491837,64.92888641357422,0.0,5287.26904296875,50.0,200.0,54.641014099121094,59.460636138916016,58.10953140258789,4,0.6931471805599453,57.5625,26.554166793823242,1
G4596,740.0,57.5,672.1334838867188,215.5,32.10002517700195,74.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,473.0,3209.0,3236.0,-0.8921041488647461,-0.2535130977630615,90.0,0.6942892074584961,0.0625,0.0,0.0,66.51750946044922,0.0,3899.985595703125,33.0,200.0,52.7861328125,59.393497467041016,60.12860870361328,4,4.203871382190738,57.837501525878906,27.195833206176758,2
Camila37,1466.0001220703125,44.83336018750305,939.3471069335938,169.88321357958404,92.29499053955078,0.0,66.0,0.0,0.0,0.0,0.0,9.0,25.0,2062.0,4564.0,3455.0,-0.5732476711273193,-0.8186624050140381,2448.5,19.26786231994629,-17.125,0.0,0.0,0.0,0.0,1690.52587890625,1.0,139.54928588867188,54.77628707885742,47.28013229370117,68.18697357177734,4,4.184535631621654,-33.36249923706055,-70.2874984741211,3
G4381,728.0,58.5,699.6685180664062,215.5164570310783,26.899999618530273,27.0,0.0,17.0,0.0,0.0,7.0,49.0,0.0,762.0,3255.0,2144.0,-0.57480388879776,0.31110531091690063,62.0,0.5586206912994385,0.625,0.0,0.1808803826570511,134.65191650390625,0.0,5303.8076171875,40.0,200.0,62.422733306884766,107.50370025634766,53.21547317504883,4,0.6931471805599453,57.88750076293945,26.387500762939453,4
IH_ME25,821.0001220703125,0.6359164436057279,1431.9080810546875,156.65212882670295,14.40331745147705,36.0,0.0,10.0,0.0,0.0,27.0,28.0,0.0,851.0,988.0,1899.0,-0.8907846212387085,-0.15028761327266693,2391.5,14.385202407836914,27.125,0.0,0.8257251977920532,123.71537780761719,0.0,4696.75244140625,0.0,107.04713439941406,49.38684844970703,139.22157287597656,53.999778747558594,4,2.0794415416798357,42.98749923706055,42.87916564941406,5
S1143,1467.0,171.48352261673662,539.3474731445312,273.48324227000194,54.60502624511719,40.0,5.0,0.0,0.0,0.0,0.0,11.0,38.0,1641.0,5231.0,1402.0,0.49409767985343933,-0.6572791934013367,1.5,0.5337955951690674,-1.0,0.0,0.22444355487823486,6.648889064788818,0.0,8507.7666015625,27.0,200.0,42.54408264160156,21.072277069091797,73.30427551269531,12,3.401064049104331,40.69583511352539,9.720833778381348,8
BB1,729.0,58.483234154002275,703.421630859375,213.5,31.900028228759766,54.0,0.0,19.0,0.0,0.0,0.0,27.0,0.0,389.0,3375.0,3818.0,0.5192962288856506,3.1391647326017846e-07,70.0,0.5109055042266846,-0.625,0.0,0.42287060618400574,64.67875671386719,0.0,5078.486328125,32.0,200.0,57.32905960083008,84.75127410888672,58.51097106933594,4,0.0,58.287498474121094,26.629167556762695,6
IH_ME31,853.0001831054688,13.5514638543341,1450.168212890625,171.55114018755225,12.205055236816406,15.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,774.0,3244.0,3287.0,-0.9106165766716003,0.2601187825202942,2202.0,15.359354972839355,9.8125,0.0,0.0,17.15519905090332,0.0,4466.43017578125,0.0,134.26853942871094,43.43014144897461,122.39852905273438,53.1641960144043,4,2.7724637234876686,43.0625,42.72083282470703,7
S295,277.0,-78.41570161719488,494.0626525878906,50.584298382805116,28.00164794921875,0.0,53.0,0.0,0.0,0.0,24.0,0.0,0.0,1518.0,2296.0,3286.0,0.9775534868240356,-0.20841136574745178,432.5,4.973264694213867,7.125,0.0,0.002929592039436102,0.0,0.9994948506355286,80.80000305175781,0.0,152.82472229003906,54.08839416503906,168.470703125,61.392913818359375,11,1.385794212701499,78.19583129882812,15.695833206176758,6
S1222,1333.0001220703125,134.50105885221478,1063.7249755859375,274.5007784991614,56.2016716003418,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,647.0,3367.0,0.9752302169799805,0.18918511271476746,933.5,8.04560375213623,-6.125,0.23811505734920502,0.0,27.76373291015625,0.0,9728.4599609375,1.0,199.370361328125,31.187288284301758,33.82033920288086,68.87410736083984,12,3.0444748437011504,38.02083206176758,13.1875,9
IHPR37,427.9999694824219,-21.16488443642967,1293.16162109375,114.90236702716226,26.99832534790039,0.0,36.0,0.0,0.0,30.0,15.0,0.0,0.0,3785.0,1194.0,1550.0,0.9992088675498962,-0.03862778842449188,877.5,27.022083282470703,7.3125,0.0,0.0,25.180267333984375,0.03668838366866112,813.2000122070312,0.0,99.6826400756836,53.436546325683594,182.88278198242188,50.7018928527832,11,3.8745910540350414,68.42082977294922,18.412500381469727,7
G3552,726.0,58.5,698.791748046875,214.4835427626854,32.401676177978516,64.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,467.0,2428.0,3794.0,-0.9333459138870239,-0.05521544814109802,62.5,0.3564753532409668,-0.3125,0.0,0.0,26.605510711669922,0.0,5027.98681640625,50.0,200.0,55.35746383666992,36.630210876464844,63.942569732666016,4,1.9459101490553132,58.329166412353516,26.662500381469727,8
Darta08,735.0,67.5,663.2598266601562,216.5,28.200000762939453,41.0,0.0,27.0,0.0,0.0,0.0,33.0,0.0,433.0,3512.0,3289.0,-0.41380324959754944,-0.5283698439598083,65.5,0.4420137405395508,-0.25,0.0,0.37923628091812134,97.73902130126953,0.0,6061.7998046875,50.0,200.0,59.401641845703125,112.27788543701172,56.80473709106445,4,1.3862943611198906,56.61249923706055,23.162500381469727,9
